text,label
"Spieszmy się kochać jak najczulej
zanim gwiezdny pył zamieni się w popiół
spieszmy się do miłości, której
brak czasem sił i zostaje z boku.

Bo my chmury nad głowami
gorzkimi kroplami strącane przez czas
bo my ulepieni z chwili, trzepotem motyli
wędrówką do gniazd, do gniazd.

Spieszmy się kochać naszych bliskich
ciepłem czułych słów, szklane krusząc mury
spieszmy się nim będzie po wszystkim
i już żaden cud nie przeniesie góry.

Bo my jak trawy szumiące
na bezkresnej łące, koszonej przez czas
bo my jak czujące drzewa z koroną do nieba
gęsty pragnień las - to my.

Spieszmy się do miłości, której
brak czasami sił i zostaje z boku<EOST>.",0
"Tak fajnie, że jesteś ciągle dzieckiem, tak samo jak ja
Szukasz wiary, wierzysz w czary, tak samo jak ja
Przy ognisku wiesz już wszystko, a za dnia
Mój jasny wieszczu giniesz w mieście płoniesz jak ćma
<EOST>
Tak fajnie, że jesteś aniołem w tym mieście bez wiary i szans
Ochronię twe serce i zmienię to miejsce, jeśli szansę mi dasz
Źli odejdą, dobrzy przyjdą, jak przychodzę ja
Mój jasny wieszczu, otwórz swe serce, niech kołysze nas wiatr
<EOST>
Mój krzyk w twym sercu obudzi
Moc wiary w nas i w przeznaczenia los
Tajemnice zapomnianych słów
Wspólny kres najpiękniejszej z dró<EOST>g",0
"Znałem cyganeczkę Zosię
Kazali mi ją poślubić,
Lecz me serce nie pozwala
Mojej cyganeczki lubić, hej
Lecz me serce nie pozwala
Mojej cyganeczki lubić.
<EOST>
Na podwórzu , na podwórzu
Cztery kare konie stoją,
Lecz Ty śliczna cyganeczko
Nigdy już nie będziesz moją, hej
Lecz Ty śliczna cyganeczko
Nigdy już nie będziesz moją.
<EOST>
A jak mi się znudzi wreszcie
Kupię sobie konia w mieście,
Kupię konia i aksamit
I pojadę z cyganami
Kupię konia i aksamit
I pojadę z cyganami.
<EOST>
Jadę w Polskę z taborami
Koniom grzywy wiatr rozwiewa,
A ja jadę z cyganami
I o cyganeczce śpiewam
A ja jadę z cyganami
I o cyganeczce śpiewam.
<EOST>
Lecz me serce nie pozwala
Mojej cyganeczki lubić, hej
Lecz me serce nie pozwala
Mojej cyganeczki lubić<EOST>.",0
"Kiedy szukasz satysfakcji i ciągle nie to
Bliski jesteś rezygnacji i spadasz na dno
Pomyśl sobie, że na świecie nie zawsze jest zło
Bzdury piszą dziś w gazecie i po co ci to
<EOST>
Bulanda, bulanda, bulanda
<EOST>
W uniesieniu trwaj, bo to taki kraj
Gdy wychylisz się w dołek wpędzą cię
Z życiem w karty graj - pomyśl to już maj
<EOST>
  Weź za rękę ją i całując czule odejdź z nią !
<EOST>
Mówią coś o tolerancji, a robią co chcą
Głowy ciężkie od frustracji, na pozór BONTONE
Pomyśl wtedy o kobiecie - jak dobrze ci z nią
Bo w tym zwariowanym świecie najlepsze jest to
<EOST>
Bulanda, bulanda, bulanda
<EOST>
W uniesieniu trwaj..<EOST>.",0
"Fate always from above
Never lets us know
The taste of the world
<EOST>
Jake opened heart and mind
Is bordering the line
Between the races
<EOST>
The deepest we fall is always not enough
Facing the world, back to the wall
<EOST>
All right I must say no
But it's coming from the inside
All right it's stronger than I thought
'Cause it's coming from the inside
<EOST>
Fate playing with our souls
Spreads to everyone
Boards of salvation
<EOST>
Jake living black and white
He never wants to hide
What comes from his inside
<EOST>
I only know one color of blood
<EOST>
The deepest we fall is always not enough
Facing the world, back to the wall
<EOST>
All right I must say no
But it's coming from the inside
All right it's stronger than I thought
'Cause it's coming from the insid<EOST>e",1
"Pójdźmy wszyscy do stajenki, do Jezusa i Panienki
Powitajmy Maleńkiego i Maryję Matkę Jego
Powitajmy Maleńkiego i Maryję Matkę Jego

Witaj, Jezu ukochany, od Patriarchów czekany
Od Proroków ogłoszony, od narodów upragniony
Od Proroków ogłoszony, od narodów upragniony

Witaj, Dzieciąteczko w żłobie, wyznajemy Boga w Tobie
Coś się narodził tej nocy, byś nas wyrwał z czarta mocy
Coś się narodził tej nocy, byś nas wyrwał z czarta mocy

Witaj Jezu nam zjawiony, witaj dwakroć narodzony
Raz z Ojca przed wieków wiekiem, a teraz z matki człowiekiem
Raz z Ojca przed wieków wiekiem, a teraz z matki człowiekie<EOST>m",0
"Wpatrzony w białe snopy światła
Późną nocą pod prąd,
Bo jeśli to ostatni rejs, ta
Mijam ostatni promień słońca,
Wiesz, że tak bardzo lubię dzień
Gdy ciebie nie ma, tracę sens
<EOST>
Proszę, dowiedz się
Czemu jest mi tutaj aż tak źle
Krzywdzisz mnie już mniej,
Nocą łatwiej mi to przyznać jest
<EOST>
Wpatrzony w mijające auta
Tempomaty, pasy, bieg historii
Zasępionych głów, ta
Czy ktoś zapamięta mnie
Jeśli dzisiaj zniknę
Odnajdę swój pas, tempomat, bieg
<EOST>
Proszę, dowiedz się
Czemu jest mi tutaj aż tak źle
Krzywdzisz mnie już mniej
Nocą łatwiej mi to przyznać jest
<EOST>
Proszę, dowiedz się
Czemu jest mi tutaj aż tak źle
Krzywdzisz mnie już mniej
Nocą łatwiej mi to przyznać jest
<EOST>
Proszę, dowiedz się
Czemu jest mi tutaj aż tak źle
Krzywdzisz mnie już mniej
Nocą łatwiej mi to przyznać jest
<EOST>
Czemu jest mi tu źle?
Czemu jest mi tu źle<EOST>?",0
"1. To świat zwariował wczoraj a ja z nim
Morze szampana i ogniska dym
Chciałem pokazać jaki jestem
Zwróciłem myśli razem z nowym dniem
A Ty

<RBEG>Ref:
Otwórz dla mnie serce swe
I nie wyjeżdżaj dziś
Pokochaj mnie mocno
Pragnę by ten dzień
Był najpiękniejszym dniem
I nie ostatnim
Otwórz serce swe
Zapomnij tamtą noc
I już nie odchodź
Zostań proszę Cię
I nie mów nic
Pokochaj mnie

2. Już nie pamiętam o co poszło nam
Nie rozumiałem, że zostałem sam
A Ty czekałaś na te słowa dwa
Nie powiedziałem ich to była Twoja gra

<RBEG>Ref: x2
Otwórz dla mnie serce swe
I nie wyjeżdżaj dziś
Pokochaj mnie mocno
Pragnę by ten dzień
Był najpiękniejszym dniem
I nie ostatnim
Otwórz serce swe
Zapomnij tamtą noc
I już nie odchodź
Zostań proszę Cię
I nie mów nic
Pokochaj mn<REND><REND>i<EOST>e",1
"Nie wiem dlaczego mocno tak
Dalej i dalej coś mnie gna
Na koniec świata, już niejeden raz
Nie wiem dlaczego co noc sam
Znowu wychodzę, chociaż mgła
I deszcz za oknem, po co biegnę tam

<RBEG>Ref.:
Dalej, po tęczy ze stali na koniec świata będziemy iść
Dalej, niech wszystko się wali, po złote runo, laurowy liść (2 x)

Na ucho cicho szepczesz mi
Bym Cię przytulił mocno i
Przypomniał nasze najpiękniejsze dni
Po co masz czekać, po co masz spać
Dalej i dalej coś nas gna
Ku nowym gwiazdom pędźmy jeszcze raz

<RBEG>Ref.:
Dalej, po tęczy ze stali na koniec świata będziemy iść
Dalej, niech wszystko się wali, po złote runo, laurowy liść (4 <REND><REND>x<EOST>)",1
"<RBEG>Ref: W siódmym niebie byłem chociaż nagrzeszyłem
Dalej nie liczyłem, bo się pomyliłem
W siódmym niebie byłem chociaż nagrzeszyłem
Ona była przy mnie blisko i aktywnie<REND>
<EOST>
1.	Kiedy drzwi jej otworzyłem własnym oczom nie wierzyłem
Wśród z mieszany nawet byłem chyba farta mam
Kiedy już się przedstawiłem widzę, że się nie myliłem
Chodź tu mała wolną chatę mam
<EOST>
<RBEG>Ref: W siódmym niebie byłem chociaż nagrzeszyłem
Dalej nie liczyłem, bo się pomyliłem
W siódmym niebie byłem chociaż nagrzeszyłem
Ona była przy mnie blisko i aktywnie. x2<REND>
<EOST>
2.	Kiedy dzień następny przyszedł, mówi wybacz mi pomyłkę
Miałam iść o piętro wyżej, bliżej Ciebie mam
Słowa te tak bardzo dziwne dały Nam kolejną chwilę
Uwierz, proszę ja o wszystko znam
<EOST>
<RBEG>Ref: W siódmym niebie byłem chociaż nagrzeszyłem
Dalej nie liczyłem, bo się pomyliłem
W siódmym niebie byłem chociaż nagrzeszyłem
Ona była przy mnie blisko i aktywnie. x2<REND>
<EOST>
<RBEG>Ref: W siódmym niebie byłem chociaż nagrzeszyłem
Dalej nie liczyłem, bo się pomyliłem
W siódmym niebie byłem chociaż nagrzeszyłem
Ona była przy mnie blisko i aktywnie. <REND>x<EOST>2",1
"Wiesz,że Cię kocham
Te słowa dla mnie tak wiele znaczą
Wiesz,że Cię kocham
I nigdy przecież nie było inaczej
Wiesz,że Cię kocham
w tych słowach zawsze byłaś szalona
Wiesz,że Cię kocham
I naszych miłości nic nie pokona

<RBEG>Ref. To gwiazdy na niebie wskazały mi Ciebie pół nocy po mieście włóczyłem się by wreszcie w ciemności tej nocy wypatrzeć Twe oczy usłyszeć głos namiętny co powtarza codzień nagrałaś mi kiedyś na mojej komórce słowa tak piękne ,że stały się jej dźwiękiem i dzisiaj kto tylko do mnie zadzwoni uruchamia ten dzwonek, który mnie wciąż goni.

Wiesz,że Cię kocham
tak mówisz do mnie przez całe lata
Wiesz,że Cię kocham
Twa miłość w słowa niezwykle bogata
Wiesz,że Cię kocham
Ty wciąż powtarzasz te słowa bez przerwy
Wiesz,że Cię kocham
chyba nigdy nie zmienię baterii

<RBEG>Ref. To gwiazdy na niebie wskazały mi Ciebie pół nocy po mieście włóczyłem się by wreszcie w ciemności tej nocy wypatrzeć Twe oczy usłyszeć głos namiętny co powtarza codzień nagrałaś mi kiedyś na mojej komórce słowa tak piękne ,że stały się jej dźwiękiem i dzisiaj kto tylko do mnie zadzwoni uruchamia ten dzwonek, który mnie wciąż goni.

Wiesz,że Cię kocham
Kto tylko do mnie zadzwoni
Wiesz,że Cię kocham
uruchamia tekst który nie boli
Wiesz,że Cię kocham
i niech już nawet w komórce zostanie
Wiesz,że Cię kocham
Tylko gdzie się podziałaś kochani?

<RBEG>Ref. To gwiazdy na niebie wskazały mi Ciebie pół nocy po mieście włóczyłem się by wreszcie w ciemności tej nocy wypatrzeć Twe oczy usłyszeć głos namiętny co powtarza codzień nagrałaś mi kiedyś na mojej komórce słowa tak piękne ,że stały się jej dźwiękiem i dzisiaj kto tylko do mnie zadzwoni uruchamia ten dzwonek, który mnie wciąż goni.

Wiesz,że Cię kocha<REND><REND><REND>m<EOST>.",0
"Wychodzę i zamykam za sobą drzwi
Wszystko nieważne, idę dziś się bawić
Wszystkie kłopoty zamykam już na klucz
W tę noc królować będzie śmiech i taniec
<EOST>
<RBEG>Ref.:
Zatańcz tak jak ja, tańczy cały świat
Szarość zwykłego dnia rozpłynie się w kolorach 
Zatańcz tak jak ja, tańczy cały świat
Szarość zwykłego dnia roztańczy się też<REND>
<EOST>
Do dyskoteki wchodzę i wpadam w ton
Już mnie porywa ten taneczny klub
Tamten świat nagle rozpływa się we mgle
Wszystko jest proste, jak w najpiękniejszym śnie
<EOST>
<RBEG>Ref.:
Zatańcz tak jak ja, tańczy cały świat
Szarość zwykłego dnia rozpłynie się w kolorach 
Zatańcz tak jak ja, tańczy cały świat
Szarość zwykłego dnia roztańczy się też (4 <REND>x<EOST>)",1
"Kochać - jak to łatwo powiedzieć 
Kochać - to nie pytać o nic 
Bo miłość jest niepokojem 
Nie zna dnia, który da się powtórzyć
<EOST>
Kochać - jak to łatwo powiedzieć 
Kochać - tylko to, więcej nic
W tym słowie jest kolor nieba 
Ale także rdzawy pył gorzkich dni
W tym słowie jest kolor nieba 
Ale także rdzawy pył gorzkich dni
<EOST>
Nagle świat się mieści w Twoich oczach 
Już nie wiem czy Ciebie znam 
Chwile - kolorowe przeźrocza 
Więdną, szybko zmienia je czas
<EOST>
Jeszcze obok Ciebie moje ramię
A jednak szukamy się
Może nie pójdziemy już razem
Słowa z wolna tracą swój sens
Może nie pójdziemy już razem
Słowa z wolna tracą swój sens
<EOST>
Kochać - jak to łatwo powiedzieć 
Kochać - to nie pytać o nic 
Bo miłość jest niewiadomą
Lecz chcę wiedzieć, czy wiary starczy mi
Bo miłość jest niewiadomą
Lecz chcę wiedzieć, czy wiary starczy m<EOST>i",1
"Siedzim sobie pod jabłonią
Jest wesoło, wszyscy chleją
Kwiaty jabłoni spadają
Moi kumple już rzygają
<EOST>
Cena jest przystępna dla wszystkich
Nie tam co tam taka whisky
Robotnicy i rolnicy
Kwiat jabłoni piją wszyscy
<EOST>
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a, a,
Yeahey, kwiat jabłoni 
<EOST>
Na tym naszym szkolnym boisku
Jest Józek ze swoją dziwką
Jest też Franek i Muniek
Do sklepu poszli po trunek
<EOST>
Dzieci chcieli grać w nogę
Ale teraz już nie mogą
Bo Ziutek ze swoją starą dziwką
Zarzygali całe boisko
<EOST>
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a, a,
Yeahey, kwiat jabłoni 
<EOST>
Dziś pod sklepem kolejka duża
Stoją żule z całego podwórza
Stoją młodzi żigolacy
Dzieci pijaków i pijacy
<EOST>
Dziś przed Jagienką smutno
Bo nie ma piwa ni ciula
Lecz gdy jesteście w biedzie
Kwiat Jabłoni nie zawiedzie
<EOST>
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a,
Kwiat, kwiat jabłoni, a, a, a,
Yeahey, kwiat jabłoni 
<EOST>
Kwiat Jabłoni
Kwiat Jabłoni
Yeahey, Yeahey, Yeahey
Kwiat Jabłon<EOST>i",0
"Czerwone jagody wpadają do wody.
Powiadają ludzie, że nie mam urody.
<EOST>
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
<EOST>
Raz mi matuś rzekła: „Córuś moja droga,
Przecież masz majątek – po co ci uroda?”.
<EOST>
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
<EOST>
Choć urody nie mam, ale czyste serce,
Za pana nie pójdę, byle kogo nie chcę.
<EOST>
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
<EOST>
Stworzył Pan Bóg raka, żeby tyłem chodził,
Stworzył i chłopaka, żeby panny zwodził.
<EOST>
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
<EOST>
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała.
Urodo, urodo, żebym ja cię miała,
Dostałabym chłopca, jakiego bym chciała<EOST>.",1
"Akcent – Ech ty życie
<EOST>
Stoisz na rozstaju wokół wiele dróg 
Chciałbyś dojść do raju, ale tak na skrót
<EOST>
<RBEG>Ref: (2x)
Ech ty życie, życie 
Nie pozwalasz z siebie drwić 
Jednym dajesz wszystko 
Innym zero, czyli nic <REND>
<EOST>
Karuzela marzeń, czy dogonisz je?
Ze zwyczajnych zdarzeń łowisz życia sen 
<EOST>
<RBEG>Ref: (2x)
Ech ty życie, życie 
Nie pozwalasz z siebie drwić 
Jednym dajesz wszystko 
Innym zero, czyli nic <REND>
<EOST>
Miłość trudna sztuka 
Lecz nie kochać źle 
Zazdrość do drzwi puka 
Z nienawiścią w tle 
<EOST>
<RBEG>Ref: (2x<REND>)<EOST>…",1
"Goł, goł, goł

One, two, three, four, five

Godzina piąta minut trzydzieści,
Kiedy pobudka zagrała.
Grupa rezerwy szła do cywila,
Niejedna panna płakała.
Grupa rezerwy szła do cywila,
Niejedna panna płakała.

Tu na imprezie, 
Wieczorem w klubie
Wszystkie się laski zebrały.
Każda baluje,
Zabawa trwa,
Bo dziś na scenie Driver gra.
Głośna muzyka,
Każdy ją czuje,
A mega jump tu króluje.

Hej, tam gdzieś znad czarnej wody,
Siada na koń kozak młody.
Czule żegna się z dziewczyną,
Jeszcze czulej z Ukrainą.

<RBEG>Ref.: 
Hej, hej, hej sokoły,
Omijajcie góry, lasy doły.
Dzwoń, dzwoń, 
Dzwoń dzwoneczku
Mój stepowy skowroneczku.
Hej, hej, hej sokoły,
Omijajcie góry, lasy doły.
Dzwoń, dzwoń, 
Dzwoń dzwoneczku
Mój stepowy dzwoń, dzwoń, dzwoń.

Znałem cyganeczkę Zosię,
Kazali mi ją poślubić.
Lecz me serce nie pozwala
Mojej cyganeczki lubić, hej...
Lecz me serce nie pozwala
Mojej cyganeczki lubić.

A jak mi się znudzi wreszcie,
Kupię sobie jawę w mieście.
Kupię jawę i dwa kaski
I pojadę dziś na laski, hej...
Kupię jawę i dwa kaski
I pojadę dziś na lask<REND>i<EOST>.",1
"Czy wiesz, że ja kochać chcę Ciebie tak?
Mówisz: chodź, lecz wiem, że Ty odejść chcesz
Ja wiem, że tylko ja i tylko ja
Zawsze będę sam
Cichy jak mgła
Dziś wiem

Ja wiem, miłość trwa, zawsze jest niczym wiatr
Iskierką tęksnoty szumi las, tak jak on będę sam
Ja wiem, że blady świt rozwieje sny
Spadających gwiazd nie dojrzy nikt
Czar znikł

Lecz w swoim czasie zrozumiem, że
Zawsze już będę samotny, wiem
Teraz nadal jesteś z nim
Co mam zrobić, gdy
Opuszcza ktoś mnie
Opuszcza ktoś mnie
Zawsze będę sam
Cichy jak cień
Dziś wiem

Czy wiesz, że ja kochać chcę Ciebie tak?
Mówisz: chodź, lecz wiem, że Ty odejść chcesz
Ja wiem, że tylko ja i tylko ja
Zawsze będę sam
Cichy jak mgła
Dziś wiem

Lecz w swoim czasie zrozumiem, że
Zawsze już będę samotny, wiem
Teraz nadal jesteś z nim
Co mam zrobić, gdy
Opuszcza ktoś mnie
Opuszcza ktoś mnie
Zawsze będę sam
Cichy jak cień
Dziś wiem (2 x<EOST>)",1
"Zerwałem się nad ranem w mieście dajmy na to N.
Pośród tysiąca takich samych miast.
Donośny łoskot na ulicy nagle obudził mnie, 
jakby ktoś z nieba strącił worek gwiazd.

Za oknem w dole co minutę wielki przebiegał tłum,
gonili jedni drugich z całych sił.
Proporce lśniły, bębny biły, ludzie wzniecali szum,
a każdy ile pary w płucach wył: 

Hip, hip i hura, hura!
My tak, cała reszta zła!
Hip, hip i hura, hura!
Bóg wie kto tu rację ma. 

Najpierw mańkutom praworęczni przysolili że hej, 
a potem tłum brunetów rudych lał.
Fani muzyki zwarli szyki przeciw głuchym jak pień,
a każdy z nich się opętańczo darł

Hip, hip i hura, hura!
My tak, cała reszta zła!
Hip, hip i hura, hura!
Bóg wie kto tu rację ma. 

Wyszedłem żeby kupić na śniadanie jajko i chleb
i nie zdążyłem nawet zmęczyć nóg.
Pamiętam tylko ze dostałem nagle od tylu w łeb,
ktoś krzyczał kiedy całowałem bruk:

Hip, hip i hura, hura!
Wy i ta cała reszta zła!
Hip, hip i hura, hura!
Bóg wie kto tu rację ma<EOST>.",0
"Nauczyłaś mnie chyba już, wszystkich najlepszych rzeczy
Postarałaś się abym mógł, w każde słowo uwierzyć
Spakowałem więc pełen wór, wszystkie te tajemnice
których nigdy nie miałem dość, których nigdy nie zliczę

<RBEG>Ref:
Ile wart jest bez Ciebie, ile wart jest mój świat
i jak trudno uwierzyć, w najprostsze słowa dwa

Pierwsza podróż bez Ciebie gdzieś, to jak podróż w nieznane
kiedy wieczór wyganiał mnie, coraz rzadziej wracałem
bez Twych rąk i Twoich ust, chciałem uczyć się życia
teraz kiedy pytasz mnie, nie mam nic do ukrycia<REND>
<EOST>

3x <RBEG>Ref:
Ile wart jest bez Ciebie, ile wart jest mój świat
i jak trudno uwierzyć, w najprostsze słowa dw<REND>a<EOST>.",0
"Włoży tylko klucz pod słomiankę
Zostawi kartkę: „Musiałam tak”
I nigdy nikt nie trafi na najmniejszy ślad
Jak by jej nigdy nie było…
<EOST>
Kochały ją wszystkie psy… uuu…
Do dziś mam jej parę płyt,
Umiała grać kilka nut,
Ładniejszych nikt nie miał ust.
<EOST>
Gdzie jest Ola, O-la-la?
Czy ktoś widział Olę Maj?
Dokąd poszła  O-la-la
Czy ktoś widział Olę Maj?
<EOST>
Nie wie tego nikt, gdzie nocuje,
Czy jej się spełnił choć jeden cud,
Ktokolwiek ją zobaczy, niech jej powie: „wróć”,
Zanim się bardziej oparzy.
<EOST>
Kochały ją wszystkie psy… uuu…
Do dziś mam jej parę płyt,
Umiała grać kilka nut,
Ładniejszych nikt nie miał ust.
<EOST>
Gdzie jest Ola, O-la-la?
Czy ktoś widział Olę Maj?
Dokąd poszła  O-la-la
Czy ktoś widział Olę Maj<EOST>?",1
"1. Tak doskonała, nie ma lepszej na świecie,
zawsze marzyłem o takiej kobiecie, 
wiem już na pewno i zdania nie zmienię,
to z Tobą Kochanie czuje się jak w niebie.

<RBEG>Ref: Aj aj aj aj aj,
ta szalona dziewczyna która kręci mnie,
aj aj aj aj aj 
tylko ona jedyna, każdy chce ją mieć.           x2 

2. To wielka miłość i tego nie zmienię,
Ty zawsze byłaś moim marzeniem,
wiem doskonale, chce być blisko Ciebie,
to w Tobie kochanie widzę cząstkę siebie. 

<RBEG>Ref: Aj aj aj aj aj,
ta szalona dziewczyna która kręci mnie,
aj aj aj aj aj 
tylko ona jedyna, każdy chce ją mieć.           x2 

Ta szalona dziewczyna...
(uuuuu)
Tylko ona jedyna...
(uuuuu)
Tylko ona jedyna...

<RBEG>Ref: Aj aj aj aj aj,
ta szalona dziewczyna która kręci mnie,
aj aj aj aj aj 
tylko ona jedyna, każdy chce ją mieć.           <REND><REND><REND>x<EOST>2",1
"Twój ciepły śmiech otulał mnie, kołysząc moje sny.
Oddałaś mi najlepsze dni młodości swojej blask.
<EOST>
Tobie mamo za skrywany smutek i żal;
Tobie mamo za Twój uśmiech poprzez łzy;
Tobie mamo tak jak dawniej z dziecinnych rąk
bukiet kwiatów z polnych łąk...
<EOST>
Byłaś jak łzy, matczyne łzy w bezsennych nocy czas
Gdzie marzeń blask o lepszych dniach, gdzie Twoje piękne sny 
<EOST>
Tobie mamo za skrywany smutek i żal;
Tobie mamo za Twój uśmiech poprzez łzy;
Tobie mamo tak jak dawniej z dziecinnych rąk
bukiet kwiatów z polnych łąk...
<EOST>
I teraz kiedy dzisiaj słysze dziecinny płacz to w oczach widzę Twoją twarz
I słysze dobre rady na trudne dni co w życiu tak pomogły mi
<EOST>
La la lala ...
<EOST>
Tobie mamo za skrywany smutek i żal;
Tobie mamo za Twój uśmiech poprzez łzy;
Tobie mamo tak jak dawniej z dziecinnych rąk
bukiet kwiatów z polnych łąk...
bukiet kwiatów polnych łąk..<EOST>.",0
"Wstaję przed 9, bowiem czas - to pieniądz
Słucham Ennio Morricone łoże gładko ścieląc
Gdzie te czasy gdy łapała mnie za gardło niemoc?
Już nie te czasy, w których własna głową szarą celą
Chłopak a la Alain Delon, ale z bardziej śniadą cerą
Z lustra patrzy tępo, bo mu wczoraj ktoś podawał kielon
Chyba ginie tu artysta, tak jak mawiał Neron
Za wczorajszą słabą formę trza dziękować falafelom
Przed alkoholem trzeba zażyć mięso
Biorę omlet na ”Szarloty”, z jakimś białym queso
Brak problemów, u mnie owszem, nie pytajmy gdzie są
Cztery kostki lodu na to leje dwa espresso, może trzy espresso?
- Dzień dobry, pokój 515, prozę jeszcze jedno espresso do zamówienia
- Oczywiście. 
Cztery kostki lodu na to leje trzy espresso
Brak w pokoju prostokątów, które nieżyczliwie świecą
Chciałbym nagrać z Tito puentę, me marzenia bystre nie są
Tito mówi o recenzjach, ja go pytam “Ile peso”?
Siadam do tekstu, tak mi chwile lecą
Ile żyje tym w hotelu? 
Zaraz minie miesiąc
<EOST>
Dzisiaj to wszystko mi idzie po maśle. 
Myśli buzują jak szprycer, o!
Grzywa cygarem mi pachnie
Znów rozpisuję taktykę, o!
Z czystym A4 tu walczę a potem to wrzucam na grdykę, o!
Ucho wsłuchuje się w taśmę, ja znów się pochylam nad bitem
<EOST>
Jestem sam, ale ściany mają uszy
Ściany mają uszy, ale ściany mają uszy, ej!
Chcę pić tonik, gin, tańczyć mambo
Czasem być Evander Holyfield, czasem Van Gogh
Jestem sam, ale ściany mają uszy
Ściany mają uszy, ale ściany mają uszy, ej!
Chcę pić tonik, gin, tańczyć mambo
Czasem być jak młody ODG, czasem Brando
Jestem sam, ale ściany mają uszy
Ściany mają uszy, kiedyś krzyczałem do głuszy
Chcę pić tonik gin, tańczyć mambo
Czasem być Evander Holyfield czasem Van Gogh
Jestem sam, ale ściany mają uszy
Ściany mają uszy, ale ściany mają uszy
<EOST>
Zawsze byłem obibok. 
Zawsze tysiąc postanowień kiedy nowy rok
Może jakiś nowy sport? 
- “Ziomek może boks?” - pyta Ras.
Ale gdzie?
- “Żoliborz”
Spoko, lecz nie dziś, no bo boli coś
Byłby to niemądry krok
Także dzisiaj odpoczywam, puszczam nowy GoT
“Gra o Tron”, zastanawia mnie co robi Lord Varys. 
Zaraz się okażę, uuu, dobry czort
Nie zrobiłem żadnej szamy, w sumie to był błąd
Kroję wołowinę w paski, rzucam ją ną wok
Wrzucam wosk, wreszcie czuję twoją woń i dotyk
Jak mam stracić jakiś zmysł, no to oby wzrok
Ale teraz cię tu nie ma, gdy ja pływam w ”Marmurze”
Zero niepokoju, nikt tam już nie sypia na górze
Nauczyłem się by ważnych spraw nie spychać na później
Bo możesz dożyć starości, ale z tym bywa różnie, 
Wiesz chronologia mi kuleje, nie wiem w sumie ile
Tu spędziłem czasu, ale chciałbym drugie tyle
Tylko ja, długopis, papier oraz żmudne chwile
Ale muszę wracać do Warszawy, jutro kupię bilet
<EOST>
Wreszcie dostrzegam jak dobrą mam pracę, 
Chyba nade mną ktoś czuwa, o!
Dałbym w kościele na tacę, jednak im ciężko zaufać, o!
Do Boga nie modlę się wcale, bo nie chcę się Bogu narzucać, o!
Jutro znów będę oglądać Warszawę i w studio Staszka zanudzać
<EOST>
Żyję tam gdzie, te ściany mają uszy
Ściany mają uszy, gdzie te ściany mają uszy, ej!
Chcę pić tonik, gin, tańczyć mambo
Czasem być Evander Holyfield czasem Van Gogh
Biuro mam tam gdzie ściany mają uszy
Ściany mają uszy, gdzie te ściany mają uszy, ej!
Chcę pić tonik, gin, tańczyć mambo
Czasem być jak młody ODG, czasem Brando
Żyję tam gdzie te ściany mają uszy
Ściany mają uszy, gdzie te ściany mają uszy, ej!
Chcę pić tonik, gin, tańczyć mambo
Czasem być Evander Holyfield czasem Van Gogh
Biuro mam tam gdzie ściany mają uszy
Ściany mają uszy, gdzie te ściany mają uszy
<EOST>
- Panie Szcześniak, już pan nas opuszcza? Mam nadzieję, że wszystko się udało.
- Tak, dziękuję panu bardzo! Wspaniałe lato. Wiele się o sobie nauczyłem.
- Niestety pozostaje kwestia pana rachunku..
- Uuuu.. Wie pan co? Ja jestem obecnie między płytami.. i trochę krucho u mnie z pieniędzmi. 
- Rozumiem. Więc może pan nas zareklamuje na swoim albumie?
- Hoh.. no nie wiem. Zobaczę. Może coś wspomnę<EOST>?",0
